"dataset","source","yi","vi","type_es","similarity","es","es_id","year","jrnl_impact","citations","weight"
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.165904550104902,0.00869565217391305,"4",NA,0.333333333,1047,1981,NA,NA,115
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0466497448065963,0.0769230769230772,"4",NA,0.093333333,1048,1989,1.261,16,13
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.420803875545718,0.0222222222222222,"4",NA,0.866666667,1049,1988,3.736,83,45
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.377627359235712,0.0270270270270269,"4",NA,-0.773333333,1050,1985,NA,NA,37.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.132941399219002,0.0175438596491227,"4",NA,0.266666667,1051,1981,3.686,37,57.0000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.211747429977084,0.00279329608938547,"4",NA,0.426666667,1052,1984,3.736,144,358
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.0799149114944968,0.0625,"4",NA,-0.16,1053,1988,2.905,53,16
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0998340788992075,0.0909090909090911,"4",NA,0.2,1054,1990,0.731,9,11
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.247466461547263,0.0138888888888889,"4",NA,0.5,1055,1985,3.736,81,71.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.0799149114944968,0.0238095238095238,"4",NA,-0.16,1056,1981,1.552,15,42
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.263603224491546,0.0277777777777779,"4",NA,0.533333333,1057,1981,1.983,28,35.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.481211825059603,0.0238095238095238,"4",NA,1,1058,1985,16.378,119,42
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.420803875545718,0.0172413793103449,"4",NA,0.866666667,1059,1996,5.545,23,57.9999999999996
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.279673178248229,0.0769230769230772,"4",NA,0.566666667,1060,1993,6.31,118,13
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0507359835401786,0.00429184549356223,"4","1",0.101606763,1061,2000,2.635,67,233
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.206634560984811,0.0022271714922049,"4","1",0.418024923,1062,1988,1.861,8,448.999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.171560988350405,0.00325732899022802,"4",NA,0.3455275,1063,1972,NA,5,307
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.206697205221747,0.00588235294117646,"4","1",0.462019047,1064,2000,3.162,39,170
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0392195767966072,0.00251889168765743,"4",NA,0.078459264,1065,1979,3.162,6,396.999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.166341494970106,0.00336700336700336,"4",NA,0.346776495,1066,1985,NA,18,297
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.0431547676370359,0.00118906064209275,"4",NA,-0.088610844,1067,1976,NA,NA,840.999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0933183197450117,0.0370370370370369,"4","0",0.187324379,1068,2000,0.212,13,27.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.133895341741795,0.000508388408744281,"4","1",0.269573589,1069,2004,1.861,27,1967
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0734234541775936,0.0013477088948787,"4",NA,0.171680414,1070,1967,NA,NA,742.000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0108461507609745,0.00591715976331361,"4",NA,0.022030418,1071,1977,0.711,5,169
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0614567868622266,0.000761614623000763,"4",NA,0.125347882,1072,1986,NA,2,1313
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.125572085816163,0.00198807157057654,"4","0",0.262990054,1073,1998,1.167,63,502.999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.147817834219634,0.00166389351081531,"4","1",0.296715084,1074,2002,1.861,34,601
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.123832258983361,0.000450653447498873,"4","1",0.318554762,1075,2004,3.162,58,2219
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.132298821557233,0.0075187969924812,"4","1",0.270356739,1076,2000,3.162,39,133
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.143891115877007,0.00423728813559322,"4","1",0.28877886,1077,2004,1.861,16,236
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.117540161817826,0.00465116279069767,"4","0",0.241049447,1078,1998,2.683,34,215
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.230514821587394,0.00925925925925926,"4","0",0.472090912,1079,2000,2.866,93,108
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.222379214585023,0.00826446280991735,"4","0",0.448433241,1080,1998,4.045,61,121
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.499705453959226,0.0161290322580646,"4","1",1.047619048,1081,2006,1.583,48,61.9999999999995
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.474568683275446,0.00840336134453781,"4","1",0.988493695,1082,2006,1.583,92,119
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.936642040397042,0.0294117647058824,"4","1",2.179449472,1083,2008,1.583,40,33.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",1.2857606391748,0.0625,"4","1",3.463040797,1084,2008,1.583,40,16
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.530976484886594,0.00571428571428571,"4","1",1.21005847,1085,2002,3.286,18,175
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.530543480976623,0.0153846153846153,"4","1",1.113498874,1086,2006,2.8,35,65.0000000000005
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.614488955532912,0.0151515151515152,"4","1",1.441270529,1087,2006,2.8,35,65.9999999999997
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.587043746800369,0.0117647058823529,"4","1",1.269536529,1088,2005,3.286,23,85.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.833166068274638,0.0142857142857142,"4",NA,1.896230214,1089,1994,2.84,324,70.0000000000004
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.680450416827814,0.00847457627118644,"4",NA,1.479792751,1090,1995,1.583,NA,118
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.446693909730391,0.0344827586206897,"4",NA,0.923396069,1091,1978,5.228,239,29
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.534190364182318,0.0166666666666668,"4","1",1.23952732,1092,2005,3.286,57,59.9999999999996
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.488919942580028,0.0238095238095238,"4","1",1.019533907,1093,2002,1.921,48,42
"psymetadata::nuijten2020::nuijten2020","psymetadata",1.12444331397711,0.0175438596491227,"4",NA,2.920707422,1094,1994,3.286,77,57.0000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",1.05687411541999,0.0270270270270269,"4","0",2.529822128,1095,1996,2.158,78,37.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.553711473424595,0.0138888888888889,"4","1",1.235547599,1096,2003,1.921,33,71.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.613899274409699,0.0303030303030304,"4","1",1.385631,1097,2003,1.583,201,32.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.499772061814521,0.00847457627118644,"4","1",1.054761251,1098,1996,2.158,40,118
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.818476936080292,0.0196078431372549,"4","1",1.837318074,1099,2002,3.286,66,51
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.492221656635022,0.0133333333333333,"4",NA,1.024679838,1100,1993,2.84,27,75.0000000000002
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.492738142161913,0.00763358778625954,"4","1",1.025840628,1101,1995,1.234,98,131
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.574114534327905,0.0144927536231884,"4","1",1.21235429,1102,2001,1.583,62,69.0000000000002
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.594521870426189,0.0416666666666669,"4","1",1.282520882,1103,2002,1.921,32,23.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.479119734749239,0.0208333333333332,"4","1",1.019316063,1104,1997,2.158,71,48.0000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.151140436,0.0087719298245614,"1","1",-0.151140436,1105,2005,1.921,35,114
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.161386696,0.000783085356303839,"1","1",0.161386696,1106,1997,3.286,18,1277
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.472230804,0.0270270270270269,"1","1",-0.472230804,1107,1999,0.566,8,37.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.786205905085138,0.00833333333333334,"4","1",1.74,1108,2001,NA,NA,120
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.428792550071684,0.0227272727272728,"4","1",0.92,1109,2011,3.15,17,43.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.22343404732776,0.0074074074074074,"4","1",0.64,1110,2007,2.28,33,135
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.444817277453225,0.0454545454545453,"4","1",0.92,1111,1991,0.616,NA,22.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.201340853421465,0.0175438596491227,"4","1",0.43,1112,2009,3.009,17,57.0000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.205610995982513,0.0222222222222222,"4","1",0.42,1113,2011,3.15,13,45
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.139546653905865,0.0103092783505155,"4",NA,0.28,1114,1998,NA,NA,96.9999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0936010336661975,0.0116279069767441,"4","1",0.2,1115,2011,3.009,10,86.0000000000007
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.152677402490263,0.0227272727272728,"4","1",0.31,1116,2002,0.758,22,43.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.22314355131421,0.0526315789473685,"4","1",0.45,1117,1989,NA,NA,19
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.112897105602895,0.0138888888888889,"4","0",0.24,1118,1980,2.111,52,71.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.119713850398777,0.021276595744681,"4",NA,0.24,1119,1992,NA,NA,46.9999999999997
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.072150373943372,0.00746268656716418,"4","1",0.15,1120,2010,1.349,4,134
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.159325079865316,0.0769230769230772,"4","1",0.32,1121,2000,0.766,NA,13
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.104808013476227,0.0270270270270269,"4",NA,0.21,1122,1998,NA,NA,37.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0449088197257143,0.0204081632653062,"4",NA,0.11,1123,2002,NA,NA,48.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.00999037754627348,0.0232558139534885,"4","1",0.02,1124,2002,1.347,50,42.9999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.159599125308016,0.0256410256410256,"4","1",-0.34,1125,1983,1.812,37,39.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.0898789407439468,0.00854700854700856,"4","1",-0.18,1126,2004,0.521,14,117
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.276802242378832,0.0120481927710843,"4",NA,0.58,1127,1985,NA,NA,83.0000000000005
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.12963659033633,0.04,"4",NA,0.26,1128,2000,NA,NA,25
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0632034652156848,0.0161290322580646,"4","0",0.13,1129,2009,3.425,23,61.9999999999995
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.034974654306071,0.0169491525423729,"4","1",0.07,1130,2011,9.809,115,58.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0939820208766703,0.00689655172413794,"4","1",0.2,1131,2010,2.735,4,145
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0997658085262188,0.0416666666666669,"4","1",0.2,1132,1996,1.185,12,23.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.578228107173238,0.0285714285714285,"4","1",1.25,1133,2006,3.518,4,35.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.266736962891956,0.0277777777777779,"4","1",0.54,1134,2004,0.951,7,35.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.104808013476227,0.04,"4",NA,-0.21,1135,1980,14.948,85,25
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.28127637161931,0.0434782608695653,"4",NA,-0.57,1136,1980,14.948,85,23
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.0349928581029374,0.0909090909090911,"4",NA,0.07,1137,1980,14.948,85,11
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.193784867221876,0.0270270270270269,"4",NA,-0.39,1138,1980,14.948,85,37.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.119713850398777,0.008130081300813,"4","0",-0.24,1139,1980,2.353,58,123
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.218262907439882,0.0072992700729927,"4","0",-0.44,1140,1980,2.353,58,137
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0948576814038145,0.00325732899022802,"4",NA,-0.19,1141,2001,14.948,10,307
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.257156348513015,0.00934579439252337,"4","1",-0.52,1142,1998,2.353,41,107
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.31477598001879,0.0153846153846153,"4","1",-0.64,1143,2002,3.991,45,65.0000000000005
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0599640581953339,0.00240963855421687,"4","1",-0.12,1144,2002,3.991,45,415
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.183960658083038,0.021276595744681,"4",NA,-0.37,1145,2000,3.736,3,46.9999999999997
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.213377140086069,0.0232558139534885,"4",NA,0.43,1146,2000,3.736,3,42.9999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.124676746921443,0.04,"4","1",0.25,1147,1996,NA,22,25
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.12963659033633,0.0105263157894736,"4","1",-0.26,1148,1996,NA,22,95.0000000000008
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.380734623641985,0.0909090909090911,"4","1",0.78,1149,1996,NA,22,11
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.390035319770715,0.0909090909090911,"4","1",0.8,1150,1996,NA,22,11
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.198690110349241,0.142857142857143,"4","1",0.4,1151,1996,NA,22,7.00000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.124676746921443,0.142857142857143,"4","1",-0.25,1152,1996,NA,22,7.00000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.00499997916690098,0.0476190476190474,"4","1",0.01,1153,1996,NA,22,21.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.28127637161931,0.0588235294117647,"4","1",-0.57,1154,1988,2.905,23,17
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0349928581029374,0.0769230769230772,"4","1",-0.07,1155,1988,2.905,23,13
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0299955018215243,0.00662251655629138,"4","1",-0.06,1156,1997,3.991,89,151
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.399304001055924,0.0434782608695653,"4","1",-0.82,1157,2003,3.736,38,23
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.134593264488774,0.0434782608695653,"4",NA,0.27,1158,1987,NA,3,23
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.0699429590194018,0.00689655172413794,"4","1",0.14,1159,2004,3.991,69,145
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.619589583723484,0.04,"4","1",-1.32,1160,1998,5.297,68,25
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.490138161436235,0.0188679245283019,"4","1",-1.02,1161,2000,5.297,181,53
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.00499997916690098,0.0175438596491227,"4","1",0.01,1162,1995,2.905,38,57.0000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.00499997916690098,0.0101010101010101,"4","1",0.01,1163,1995,2.905,38,99.0000000000004
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.0749298648848773,0.0158730158730158,"4","1",0.15,1164,1995,2.905,38,63.0000000000004
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.0349928581029374,0.00952380952380952,"4","1",0.07,1165,1995,2.905,38,105
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.00499997916690104,0.0169491525423729,"4",NA,-0.01,1166,1985,8.303,38,58.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.218262907439882,0.0303030303030304,"4","1",-0.44,1167,2003,14.948,14,32.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.310010416495237,0.0666666666666666,"4","1",-0.63,1168,1999,2.67,7,15
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.179041904333766,0.0434782608695653,"4","1",-0.36,1169,1999,2.67,7,23
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0799149114944968,0.0322580645161291,"4","1",-0.16,1170,1993,5.428,77,31
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.193784867221876,0.0133333333333333,"4","1",0.39,1171,1993,5.428,77,75.0000000000002
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.276464691365661,0.0232558139534885,"4","1",0.56,1172,1993,5.428,77,42.9999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0649543159702414,0.0163934426229508,"4","1",-0.13,1173,1993,5.428,77,61
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.00999983334083285,0.0909090909090911,"4","1",-0.02,1174,1993,5.428,77,11
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.0649543159702415,0.0149253731343283,"4","1",0.13,1175,2001,0.857,9,67.0000000000002
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.114748017581985,0.0370370370370369,"4","1",0.23,1176,2001,0.857,9,27.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0898789407439468,0.0163934426229508,"4","1",-0.18,1177,1998,5.297,48,61
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.134593264488774,0.0204081632653062,"4",NA,0.27,1178,1999,14.948,3,48.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.290880634684532,0.0285714285714285,"4",NA,0.59,1179,1999,14.948,3,35.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.2377537491524,0.0270270270270269,"4","1",-0.48,1180,2000,14.948,115,37.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.109779365920543,0.006993006993007,"4","1",-0.22,1181,2000,14.948,115,143
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.119713850398777,0.0322580645161291,"4","1",-0.24,1182,2001,6.023,47,31
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.57738089164915,0.0175438596491227,"4","1",1.22,1183,2001,6.023,47,57.0000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.203590639225979,0.0181818181818181,"4","1",-0.41,1184,1994,2.905,54,55.0000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.376885901,0.0454545454545453,"1",NA,0.376885901,1185,1983,NA,166,22.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.376885901,0.00684931506849315,"1",NA,0.376885901,1186,1992,1.373,61,146
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.411800034,0.0454545454545453,"1",NA,0.411800034,1187,1985,3.782,45,22.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.484700279,0.0277777777777779,"1","1",0.484700279,1188,1995,3.782,98,35.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.255412812,0.0105263157894736,"1","1",0.255412812,1189,1991,4.235,60,95.0000000000008
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.234189467,0.0769230769230772,"1",NA,0.234189467,1190,1983,NA,NA,13
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.365443754,0.0277777777777779,"1",NA,0.365443754,1191,1975,NA,12,35.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.298566264,0.0208333333333332,"1","1",0.298566264,1192,1990,3.782,103,48.0000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.202732554,0.0120481927710843,"1","1",0.202732554,1193,1996,0.402,15,83.0000000000005
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.632833187,0.0625,"1",NA,0.632833187,1194,1985,4.235,85,16
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.758173745,0.0555555555555556,"1",NA,0.758173745,1195,1985,3.782,45,18
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.411800034,0.0303030303030304,"1","1",0.411800034,1196,1995,3.782,98,32.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.59014516,0.0588235294117647,"1",NA,0.59014516,1197,1985,NA,NA,17
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.536060337,0.008,"1",NA,0.536060337,1198,1988,NA,NA,125
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.484700279,0.0357142857142859,"1",NA,0.484700279,1199,1992,1.373,61,27.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.276863823,0.0151515151515152,"1","1",0.276863823,1200,2002,3.162,10,65.9999999999997
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.725005088,0.0833333333333334,"1",NA,0.725005088,1201,1983,NA,NA,12
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.25803765486023,0.0117647058823529,"4","1",0.521821417,1202,1988,3.292,75,85.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.334269316218935,0.0322580645161291,"4","1",0.682239711,1203,1989,2.353,25,31
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.400443921444311,0.0120481927710843,"4","1",0.822464555,1204,1990,3.292,32,83.0000000000005
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.430963692716105,0.0196078431372549,"4","1",0.889467445,1205,1991,3.736,136,51
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.358148653060437,0.0181818181818181,"4","0",0.731709116,1206,1993,1.842,39,55.0000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.44320311844413,0.0056497175141243,"4","1",0.915711901,1207,1994,2.541,73,177
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.247001500112045,0.00328947368421052,"4","1",0.5,1208,1995,2.905,42,304
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.231115629525616,0.00335570469798657,"4","1",0.467974158,1209,1998,3.292,173,298
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.489383109974582,0.00190476190476191,"4","1",1.018305137,1210,1999,3.292,215,524.999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.529694447488428,0.00840336134453781,"4","1",1.109628428,1211,1999,1.842,134,119
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.381462762187218,0.003690036900369,"4","1",0.785105937,1212,2000,5.297,228,271
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.607709233452605,0.00943396226415094,"4","0",1.298251065,1213,2000,4.235,169,106
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.130162504538118,0.025,"4","1",0.2616984,1214,2002,1.418,14,40
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.658312436944863,0.0099009900990099,"4","0",1.560330468,1215,2002,4.252,78,101
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.304414437255875,0.00210526315789474,"4","1",0.620238749,1216,2003,30.387,387,474.999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.382796025075011,0.00215982721382289,"4","1",0.793429625,1217,2003,2.905,110,463
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.42551696179792,0.0103092783505155,"4","1",0.877651868,1218,2004,3.009,81,96.9999999999998
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.647823683908616,0.00251256281407036,"4","1",1.417411122,1219,2005,54.42,729,397.999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.468378115750946,0.0175438596491227,"4","1",0.971384519,1220,2005,3.861,80,57.0000000000003
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.487701349891314,0.00268096514745309,"4","1",1.016605239,1221,2005,5.297,236,373
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.559529585433847,0.021276595744681,"4","1",1.17837132,1222,2006,1.666,39,46.9999999999997
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.615955256369078,0.0169491525423729,"4","1",1.861248879,1223,2007,1.666,28,58.9999999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.504553890009261,0.00537634408602151,"4","1",1.135650042,1224,2008,1.695,4,186
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.308330386574697,0.00366300366300366,"4","1",0.698414195,1225,2009,3.736,25,273
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.525910643388264,0.0256410256410256,"4","1",1.102232447,1226,2009,5.297,38,39.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.331244972192125,0.00478468899521532,"4","1",0.674701698,1227,2009,3.861,69,209
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0137135924764903,0.000263643553915107,"4","1",-0.15,1230,2002,3.162,26,3792.99999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.111969990042284,0.00159235668789809,"4","1",-0.504,1231,2002,13.747,364,628
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.301692616980175,0.0112359550561798,"4","1",-0.648,1232,2006,2.158,53,89
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.00608301881423332,9.128418592763e-06,"4","1",-0.26,1233,2002,7.343,70,109548
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.295673047563422,0.0117647058823529,"4","1",-0.6,1234,2003,4.426,82,85.0000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0448768686392834,2.01938610662359e-05,"4","1",-0.527,1235,2004,13.747,177,49519.9999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.0327208840580816,1.81383191945136e-06,"4","1",-0.565,1236,2005,13.747,82,551318.999999999
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.100601414105864,4.48289774510244e-05,"4","1",-0.372,1237,2010,5.428,16,22307
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.213171347,0.00970873786407767,"1","1",-0.213171347,1238,2011,3.107,3,103
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.060072156,0.00174825174825174,"1","1",-0.060072156,1239,2010,7.008,14,572.000000000001
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.070114671,0.024390243902439,"1","1",-0.070114671,1240,2009,1.921,19,41
"psymetadata::nuijten2020::nuijten2020","psymetadata",-0.010000333,0.000550660792951542,"1","1",0.010000333,1241,2006,7.008,127,1816
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.120581028,0.00980392156862745,"1","1",-0.120581028,1242,2005,3.698,51,102
"psymetadata::nuijten2020::nuijten2020","psymetadata",0.171666664,0.0108695652173912,"1","1",-0.171666664,1243,2001,6.214,51,92.0000000000007
